  → pod=target-app-799b9dff59-wqc49 status=200  latency=2839.0ms
[296/756] 2022-04-18T05:20:00  total_mb=5273  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=3174.6ms
[297/756] 2022-04-18T06:00:00  total_mb=5270  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2925.7ms
[298/756] 2022-04-18T06:40:00  total_mb=5384  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=3122.3ms
[299/756] 2022-04-18T07:20:00  total_mb=5399  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=3325.8ms
[300/756] 2022-04-18T08:00:00  total_mb=4816  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2643.8ms
[301/756] 2022-04-18T08:40:00  total_mb=4915  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2757.5ms
[302/756] 2022-04-18T09:20:00  total_mb=4998  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2776.5ms
[303/756] 2022-04-18T10:00:00  total_mb=5110  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=2633.7ms
[304/756] 2022-04-18T10:40:00  total_mb=5119  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3017.5ms
[305/756] 2022-04-18T11:20:00  total_mb=5163  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3124.2ms
[306/756] 2022-04-18T12:00:00  total_mb=5287  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3132.8ms
[307/756] 2022-04-18T12:40:00  total_mb=5353  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3091.9ms
[308/756] 2022-04-18T13:20:00  total_mb=5456  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3098.1ms
[309/756] 2022-04-18T14:00:00  total_mb=5453  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3081.7ms
[310/756] 2022-04-18T14:40:00  total_mb=5481  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=2932.6ms
[311/756] 2022-04-18T15:20:00  total_mb=5481  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3295.6ms
[312/756] 2022-04-18T16:00:00  total_mb=5538  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3210.0ms
[313/756] 2022-04-18T16:40:00  total_mb=5663  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3201.1ms
[314/756] 2022-04-18T17:20:00  total_mb=5732  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3373.7ms
[315/756] 2022-04-18T18:00:00  total_mb=5756  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3434.8ms
[316/756] 2022-04-18T18:40:00  total_mb=5754  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3328.6ms
[317/756] 2022-04-18T19:20:00  total_mb=5758  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3517.1ms
[318/756] 2022-04-18T20:00:00  total_mb=5763  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3193.4ms
[319/756] 2022-04-18T20:40:00  total_mb=5761  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3037.2ms
[320/756] 2022-04-18T21:20:00  total_mb=4227  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=2518.4ms
[321/756] 2022-04-18T22:00:00  total_mb=4351  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=2428.9ms
[322/756] 2022-04-18T22:40:00  total_mb=4686  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=2686.9ms
[323/756] 2022-04-18T23:20:00  total_mb=4843  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=2693.7ms
[324/756] 2022-04-19T00:00:00  total_mb=4949  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=2889.2ms
[325/756] 2022-04-19T00:40:00  total_mb=5037  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=2863.3ms
[326/756] 2022-04-19T01:20:00  total_mb=5040  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=2744.3ms
[327/756] 2022-04-19T02:00:00  total_mb=5123  pods=1
  → pod=target-app-757955768f-zshsz status=200  latency=3477.1ms
[328/756] 2022-04-19T02:40:00  total_mb=5287  pods=2
  → pod=target-app-57f655b559-p6cgn status=200  latency=1407.1ms
  → pod=target-app-757955768f-zshsz status=200  latency=2036.1ms
[329/756] 2022-04-19T03:20:00  total_mb=5294  pods=1
  → pod=target-app-57f655b559-p6cgn status=ERROR  latency=0.0ms
[330/756] 2022-04-19T04:00:00  total_mb=5218  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=2665.4ms
[331/756] 2022-04-19T04:40:00  total_mb=5240  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3107.8ms
[332/756] 2022-04-19T05:20:00  total_mb=5200  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=2863.3ms
[333/756] 2022-04-19T06:00:00  total_mb=5192  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3299.1ms
[334/756] 2022-04-19T06:40:00  total_mb=5224  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=2983.4ms
[335/756] 2022-04-19T07:20:00  total_mb=5422  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3131.7ms
[336/756] 2022-04-19T08:00:00  total_mb=5524  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3149.0ms
[337/756] 2022-04-19T08:40:00  total_mb=5689  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3597.4ms
[338/756] 2022-04-19T09:20:00  total_mb=5794  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3277.6ms
[339/756] 2022-04-19T10:00:00  total_mb=5788  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3387.6ms
[340/756] 2022-04-19T10:40:00  total_mb=5858  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3355.6ms
[341/756] 2022-04-19T11:20:00  total_mb=5985  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3313.6ms
[342/756] 2022-04-19T12:00:00  total_mb=6065  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3426.5ms
[343/756] 2022-04-19T12:40:00  total_mb=6087  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3530.1ms
[344/756] 2022-04-19T13:20:00  total_mb=6182  pods=1
  → pod=target-app-55dc8c66cd-zzr6g status=200  latency=3758.4ms
[345/756] 2022-04-19T14:00:00  total_mb=6243  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=2988.5ms
[346/756] 2022-04-19T14:40:00  total_mb=6260  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3403.2ms
[347/756] 2022-04-19T15:20:00  total_mb=6313  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3483.1ms
[348/756] 2022-04-19T16:00:00  total_mb=6316  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3290.4ms
[349/756] 2022-04-19T16:40:00  total_mb=6328  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3502.9ms
[350/756] 2022-04-19T17:20:00  total_mb=6343  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3461.6ms
[351/756] 2022-04-19T18:00:00  total_mb=6289  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3440.3ms
[352/756] 2022-04-19T18:40:00  total_mb=6303  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3432.7ms
[353/756] 2022-04-19T19:20:00  total_mb=6309  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3723.3ms
[354/756] 2022-04-19T20:00:00  total_mb=6312  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3482.9ms
[355/756] 2022-04-19T20:40:00  total_mb=6330  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=3638.0ms
[356/756] 2022-04-19T21:20:00  total_mb=4224  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=2319.9ms
[357/756] 2022-04-19T22:00:00  total_mb=4401  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=2275.7ms
[358/756] 2022-04-19T22:40:00  total_mb=4727  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=2618.4ms
[359/756] 2022-04-19T23:20:00  total_mb=4849  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=2479.3ms
[360/756] 2022-04-20T00:00:00  total_mb=4964  pods=1
  → pod=target-app-757955768f-6h8bh status=200  latency=2625.9ms
[361/756] 2022-04-20T00:40:00  total_mb=5049  pods=1
  Error on attempt 1/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: Error from server (NotFound): pods "target-app-7cbb4bb8fd-k7qxq" not found
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-7cbb4bb8fd-k7qxq: kubectl exec failed: Error from server (NotFound): pods "target-app-7cbb4bb8fd-k7qxq" not found
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-h4bsk" not found
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-h4bsk" not found
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-h4bsk" not found
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-h4bsk" not found
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-57f655b559-h4bsk: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-h4bsk" not found
, retrying in 3s …
